"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1102","The Department of Justice has filed a lawsuit charging that a Wisconsin nursing home’s insistence that all employee… https://t.co/uDFLyvCY1D",FALSE,0,NA,2018-03-07 23:56:38,TRUE,NA,"971535122297184256",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GAVaccineChoice",1,FALSE,FALSE,NA,NA
"1103","The Department of Justice has filed a lawsuit charging that a Wisconsin nursing home’s insistence that all employee… https://t.co/ED5kjXkZ4u",FALSE,0,NA,2018-03-07 23:56:38,TRUE,NA,"971535122183999489",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HealthChoiceCT",0,FALSE,FALSE,NA,NA
"1104","The Department of Justice has filed a lawsuit charging that a Wisconsin nursing home’s insistence that all employee… https://t.co/rWxya7Ubuc",FALSE,2,NA,2018-03-07 23:56:38,TRUE,NA,"971535122175545346",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MaineVaxChoice",0,FALSE,FALSE,NA,NA
"1105","The Department of Justice has filed a lawsuit charging that a Wisconsin nursing home’s insistence that all employee… https://t.co/F1VJeqMbPg",FALSE,1,NA,2018-03-07 23:56:37,TRUE,NA,"971535121902862336",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OhioVaccineFree",2,FALSE,FALSE,NA,NA
"1106","@waltshaub Well, these things can't be helped during Man Flu season.",FALSE,5,"waltshaub",2018-03-07 23:55:59,FALSE,"971529047925719045","971534962431283201","830908366377611266","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","choo_choo38",0,FALSE,FALSE,NA,NA
"1107","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-07 23:55:46,FALSE,NA,"971534906189926400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akirsche",22,TRUE,FALSE,NA,NA
"1108","@a_fly_guy I am allowed an opportunity to choose whether or not to receive an annual flu vaccine. In order to decli… https://t.co/RjlBbBMAv0",FALSE,1,"a_fly_guy",2018-03-07 23:54:38,TRUE,"971522698676461571","971534620608036864","18066377","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SofyaAngelz",0,FALSE,FALSE,NA,NA
"1109","I’ve got stockholm syndrome,  munchausen’s disease by proxy, hypochondriacitis flu. I’m not taking 13 different medications for it. Twice.",FALSE,1,NA,2018-03-07 23:54:22,FALSE,NA,"971534552186355712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Dominic_Makin",0,FALSE,FALSE,NA,NA
"1110","RT @fklonsky: Berrios ad on TV says he’s fighting to ban assault weapons. As Tax Assessor? Is he also fighting the flu?",FALSE,0,NA,2018-03-07 23:51:54,FALSE,NA,"971533932146634752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Velcroski",1,TRUE,FALSE,NA,NA
"1111","@NotDeadRyanDunn Maybe Dion caught the Run-around Flu.",FALSE,0,"NotDeadRyanDunn",2018-03-07 23:51:37,FALSE,"971454970108166144","971533863691329536","83922159","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meetyourmako",0,FALSE,FALSE,NA,NA
"1112","RT @TheNYevening: CDC Doctor: ‘Disastrous’ Flu Shot Is Causing Deadly Flu Outbreak https://t.co/9Ia2IHJWYb https://t.co/WYQxmMsHS0",FALSE,0,NA,2018-03-07 23:51:35,FALSE,NA,"971533851607601154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kimbagirl4u",67,TRUE,FALSE,NA,NA
"1113","RT @CDCFlu: Question: When will flu season end? Answer:  influenza-like-illness has peaked and is declining, but some activity will likely…",FALSE,0,NA,2018-03-07 23:51:18,FALSE,NA,"971533779901845505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JOCOHealth",32,TRUE,FALSE,NA,NA
"1114","RT @lizcovart: You thought 2018's flu epidemic was bad-- discover the yellow fever epidemic that struck the early American republic during…",FALSE,0,NA,2018-03-07 23:51:00,FALSE,NA,"971533706539229185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisGurthie",6,TRUE,FALSE,NA,NA
"1115","RT @tlshot70_tls: @DeKalbSchools Really not a good idea to hold classes while there is a boil water advisory. Especially during one of the…",FALSE,0,NA,2018-03-07 23:50:44,FALSE,NA,"971533638260183040",NA,"<a href=""http://www.boilwaterwatch.org/"" rel=""nofollow"">boilwaterWatch-bot</a>","BoilWaterWatch",3,TRUE,FALSE,NA,NA
"1116","RT @loganmoss5: my goal is to give the flu to @ryymoss so she can’t move to Australia next week",FALSE,0,NA,2018-03-07 23:50:19,FALSE,NA,"971533536544149504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryymoss",1,TRUE,FALSE,NA,NA
"1117","RT @ACCmediacenter: New research from #ACC18 finds that the seasonal #influenza vaccine significantly reduces the risk of death among #hear…",FALSE,0,NA,2018-03-07 23:50:17,FALSE,NA,"971533527161372672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","td_cradle2grave",7,TRUE,FALSE,NA,NA
"1118","Whether you're trying to avoid the flu, you have a cold or you're suffering from allergies, these are great reminde… https://t.co/4Dur0bIcZf",FALSE,0,NA,2018-03-07 23:50:07,TRUE,NA,"971533484979376129",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cetconnect",0,FALSE,FALSE,NA,NA
"1119","@meljordyn @msmorgan1968 I've had the flu this week my dog has actually made it a little better with cuddles, keeps… https://t.co/W10F01HuLs",FALSE,2,"meljordyn",2018-03-07 23:50:01,TRUE,"971518401595265024","971533459670949888","35946396","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bamalovetc14",1,FALSE,FALSE,NA,NA
"1120","RT @mog7546: #Trump's #DOJ goes after #Wisconsin county for pushing nurse assistant to GET FLU SHOT against her 'sincerely held Christian b…",FALSE,0,NA,2018-03-07 23:49:46,FALSE,NA,"971533396013969408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaryKeithBare1",7,TRUE,FALSE,NA,NA
"1121","RT @lifebiomedguru: I'm a Constitutionalist, and an Evolutionary Biologist.  NO WAY should any citizen, worker, or healthcare worker be for…",FALSE,0,NA,2018-03-07 23:49:20,FALSE,NA,"971533288186658816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElenaHaskins",11,TRUE,FALSE,NA,NA
"1122","RT @lizcovart: You thought 2018's flu epidemic was bad-- discover the yellow fever epidemic that struck the early American republic during…",FALSE,0,NA,2018-03-07 23:49:20,FALSE,NA,"971533286655840256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2nerdyhistgirls",6,TRUE,FALSE,NA,NA
"1123","RT @CDCFlu: #WellnessWednesday: Remind children to cover coughs &amp; sneezes and wash hands often to help stop the spread of germs. https://t.…",FALSE,0,NA,2018-03-07 23:48:47,FALSE,NA,"971533147073667072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndianaAIDSWalk",65,TRUE,FALSE,NA,NA
"1124","@mrBobbyBones I've had this horrible flu for 8 days and found out it's pneumonia. And it started with that cough. I… https://t.co/OXauE6xCoq",FALSE,0,"mrBobbyBones",2018-03-07 23:48:10,TRUE,"971530212570750976","971532992396087296","18326837","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuzanneWDavis",0,FALSE,FALSE,NA,NA
"1125","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-07 23:47:40,FALSE,NA,"971532868097896448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sherry17732",22,TRUE,FALSE,NA,NA
"1126","my goal is to give the flu to @ryymoss so she can’t move to Australia next week",FALSE,3,NA,2018-03-07 23:47:37,FALSE,NA,"971532853405249537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loganmoss5",1,FALSE,FALSE,NA,NA
"1127","@PlutonianPapi @venusin12th She had to fix a flu...",FALSE,0,"PlutonianPapi",2018-03-07 23:47:30,FALSE,"971531283481464832","971532823755665410","948006656708960256","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrJMHoffmann",0,FALSE,FALSE,NA,NA
"1128","I'm a Constitutionalist, and an Evolutionary Biologist.  NO WAY should any citizen, worker, or healthcare worker be… https://t.co/NDQ3013se7",FALSE,30,NA,2018-03-07 23:47:19,TRUE,NA,"971532781200330752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lifebiomedguru",11,FALSE,FALSE,NA,NA
"1129","@Pixiwoos Didn’t have the flu but a nasty cold, added some peppermint essential oil to my morning showers, really h… https://t.co/b8YYsplrtF",FALSE,0,"Pixiwoos",2018-03-07 23:47:08,TRUE,"971521056895897600","971532734601613312","65457853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StaceyIrene86",0,FALSE,FALSE,NA,NA
"1130","#theresistance No time to protect us against Russia but they can go after a case like this. You work in a nursing h… https://t.co/eWpA40yabV",FALSE,0,NA,2018-03-07 23:46:42,TRUE,NA,"971532622823378945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","progseeker",0,FALSE,FALSE,NA,NA
"1131","RT @baseballhall: 100 years ago, the National Pastime was not immune to the influenza pandemic taking place around the globe. But when it c…",FALSE,0,NA,2018-03-07 23:46:29,FALSE,NA,"971532568083517441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BillyGaskins2",12,TRUE,FALSE,NA,NA
"1132","Quercetin Lowers Your Risk for Viral Illness https://t.co/3rxLuKFRAx via @mercola",FALSE,0,NA,2018-03-07 23:46:13,FALSE,NA,"971532500743880704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","khristaki",0,FALSE,FALSE,NA,NA
"1133","I swear if I get the flu before tomorrow imma be so pissed.",FALSE,0,NA,2018-03-07 23:46:12,FALSE,NA,"971532499129192448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mase__97",0,FALSE,FALSE,NA,NA
"1134","RT @DelthiaRicks: If any of the known bird flu strains mutate, as many as 300 million human lives could be at risk.The key avian strains ar…",FALSE,0,NA,2018-03-07 23:45:57,FALSE,NA,"971532434431918080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LydiaMFanfan",1,TRUE,FALSE,NA,NA
"1135","@KatTimpf Oh nooo, that bad flu is getting everyone!",FALSE,0,"KatTimpf",2018-03-07 23:45:51,FALSE,"971524830800629760","971532412307066880","170861207","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pcard63",0,FALSE,FALSE,NA,NA
"1136","RT @TheNYevening: CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm",FALSE,0,NA,2018-03-07 23:45:40,FALSE,NA,"971532366073204738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hayhead47",65,TRUE,FALSE,NA,NA
"1137","She make feel good, like hot soup when i got flu <ed><U+00A0><U+00BE><ed><U+00B4><U+00A7><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,0,NA,2018-03-07 23:45:22,FALSE,NA,"971532289036443648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","armandojmnz10",0,FALSE,FALSE,NA,NA
"1138","RT @RealSimple: Flu germs are still on the loose, but sanitizing these things could keep the illness out of your home. https://t.co/ZWLOjKB…",FALSE,0,NA,2018-03-07 23:45:13,FALSE,NA,"971532249601593344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nobledomestic",4,TRUE,FALSE,NA,NA
"1139","""The Department of Justice has filed a lawsuit charging that a Wisconsin nursing home’s insistence that all... https://t.co/qJXCd6LcVS",FALSE,0,NA,2018-03-07 23:45:06,FALSE,NA,"971532219687866370",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","linwessels",0,FALSE,FALSE,NA,NA
"1140","RT @TheNYevening: CDC Doctor, Who Claimed #flushot Caused Outbreak, Missing Feared Dead https://t.co/aLpxq3QyBA https://t.co/nknOL0DoPm",FALSE,0,NA,2018-03-07 23:44:58,FALSE,NA,"971532190084411395",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheNYevening",65,TRUE,FALSE,NA,NA
"1141","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-07 23:44:46,FALSE,NA,"971532137026465792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HpyCpy",162,TRUE,FALSE,NA,NA
"1142","@BustedKnuckleDD @wadefaber @nicklaroberts @TheJimCornette @TerriIrwin So I guess you think we shouldn’t fight the… https://t.co/UNALYBrG8B",FALSE,65,"BustedKnuckleDD",2018-03-07 23:44:39,TRUE,"971531501232799744","971532107305582592","376020421","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","ShaneHelmsCom",6,FALSE,FALSE,NA,NA
"1143","RT @TheNYevening: Two More Children Dead as 'Deadly' Flu Shot Causes Fatal Influenza Epidemic https://t.co/X2I5m9x5IQ https://t.co/TGgv7iKo…",FALSE,0,NA,2018-03-07 23:44:38,FALSE,NA,"971532105120473093",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheNYevening",20,TRUE,FALSE,NA,NA
"1144","RT @CDCFlu: Latest #FluView report shows the number of states with widespread or high #flu activity has dropped, but most states are still…",FALSE,0,NA,2018-03-07 23:44:35,FALSE,NA,"971532093045002241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HpyCpy",30,TRUE,FALSE,NA,NA
"1145","This flu needs to stop being a little bitch and just kill me already.",FALSE,7,NA,2018-03-07 23:44:28,FALSE,NA,"971532062208512006",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KylesThatGuy",2,FALSE,FALSE,NA,NA
"1146","RT @NaomiKritzer: I am a dedicated handwasher, particularly during flu season, and my complaint is not with other people's hygiene but with…",FALSE,0,NA,2018-03-07 23:43:59,FALSE,NA,"971531939873247232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jkh107",3,TRUE,FALSE,NA,NA
"1147","@DaliaUnizaB The flu is like wearing j’s and you step in gum while walking in dirt... and you have gritty gum in the creases of the sole",FALSE,0,"DaliaUnizaB",2018-03-07 23:43:31,FALSE,"971439801541967872","971531824966094848","299371287","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skipgoeshard",0,FALSE,FALSE,NA,NA
"1148","@RawStory Seriously I have NEVER heard of a Christian belief that would refer to not getting a flu shot. An the fac… https://t.co/AmhU2l61SA",FALSE,5,"RawStory",2018-03-07 23:43:01,TRUE,"971516049563766785","971531697333329920","16041234","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeighCardinal",0,FALSE,FALSE,NA,NA
"1149","Meh, add it to the list. Artificial intelligence killing us all, nuclear war killing us all, climate change killing… https://t.co/jB6j7z3QvV",FALSE,0,NA,2018-03-07 23:42:50,TRUE,NA,"971531650885537793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Clementine_Ja",0,FALSE,FALSE,NA,NA
"1150","RT @lizcovart: You thought 2018's flu epidemic was bad-- discover the yellow fever epidemic that struck the early American republic during…",FALSE,0,NA,2018-03-07 23:42:30,FALSE,NA,"971531566152372225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProvAtlantic",6,TRUE,FALSE,NA,NA
"1151","@waltshaub I hate it when people who have the flu act tough and come back to work early to  show their toughness bu… https://t.co/q4b2ceCtqN",FALSE,1,"waltshaub",2018-03-07 23:41:41,TRUE,"971529047925719045","971531363399675914","830908366377611266","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DebbieM53442182",0,FALSE,FALSE,NA,NA
"1152","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-07 23:41:30,FALSE,NA,"971531316247187456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sam_sucky",22,TRUE,FALSE,NA,NA
"1153","@waltshaub Take the time you need to get better. I had the flu and it took 3 weeks before it was completely gone. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BE><ed><U+00B4><U+00A7>",FALSE,0,"waltshaub",2018-03-07 23:41:13,FALSE,"971529047925719045","971531243849486336","830908366377611266","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fishdocrls",0,FALSE,FALSE,NA,NA
"1154","Feds sue Ozaukee County for requiring nursing home assistant to get flu shot over her religious objections https://t.co/WtjKQY0Wgp",FALSE,0,NA,2018-03-07 23:41:09,FALSE,NA,"971531227424464896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsViews_",0,FALSE,FALSE,NA,NA
"1155","You thought 2018's flu epidemic was bad-- discover the yellow fever epidemic that struck the early American republi… https://t.co/o6CPDfIPpf",FALSE,5,NA,2018-03-07 23:41:03,TRUE,NA,"971531201063391232",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","lizcovart",6,FALSE,FALSE,NA,NA
"1156","#BlackAmerikkka @WillieDLIVE Covers CDC Doctor, Who Claimed Flu Shot Caused Outbreak, Missing - Feared Dead in… https://t.co/RSziaADFN7",FALSE,0,NA,2018-03-07 23:41:02,TRUE,NA,"971531199628894208",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">ZohoTwitterApp</a>","ApexCotureMag",0,FALSE,FALSE,NA,NA
"1157","@waltshaub Walter honey, it is called the flu and it has been a bad flu season. Please don't rush back into the off… https://t.co/74pMghjuwb",FALSE,0,"waltshaub",2018-03-07 23:40:38,TRUE,"971529047925719045","971531098638385152","830908366377611266","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DebbieM53442182",0,FALSE,FALSE,NA,NA
"1158","RT @WebMD: Want to give your immune system a boost? Garlic, sweet potato, and broccoli are all promising picks. https://t.co/ACFuIiz9e1 htt…",FALSE,0,NA,2018-03-07 23:40:16,FALSE,NA,"971531006296580097",NA,"<a href=""http://hblog.co.uk/taters"" rel=""nofollow"">TaterEngage</a>","TaterStuff",251,TRUE,FALSE,NA,NA
"1159","@DeKalbSchools Really not a good idea to hold classes while there is a boil water advisory. Especially during one o… https://t.co/5VnCBEFr4Z",FALSE,33,"DeKalbSchools",2018-03-07 23:40:07,TRUE,"971525120475967488","971530965733568512","33748418","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tlshot70_tls",3,FALSE,FALSE,NA,NA
"1160","@RawSugaSweeet so so resting bc I had a slight bout of the flu, I am feeling better but everyone is like rest",FALSE,0,"RawSugaSweeet",2018-03-07 23:39:54,FALSE,"971530724246466562","971530912847613953","158229902","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","the3jsmom",0,FALSE,FALSE,NA,NA
"1161","First stomach flu, and now my dominant wrist HURTS.",FALSE,0,NA,2018-03-07 23:39:29,FALSE,NA,"971530809407688704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StripedSwipers",0,FALSE,FALSE,NA,NA
"1162","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-07 23:39:18,FALSE,NA,"971530761877774336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KONIGWI",22,TRUE,FALSE,NA,NA
"1163","Death toll due to flu now stands at 184 in Arkansas https://t.co/KdkGeDRvYm",FALSE,0,NA,2018-03-07 23:38:34,FALSE,NA,"971530576850227200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4029Craig",0,FALSE,FALSE,NA,NA
"1164","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-07 23:38:17,FALSE,NA,"971530504473333760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoDnce",22,TRUE,FALSE,NA,NA
"1165","RT @RawStory: Trump's DOJ goes after Wisconsin county for pushing nurse assistant to get flu shot against her 'sincerely held Christian bel…",FALSE,0,NA,2018-03-07 23:38:14,FALSE,NA,"971530494767697920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Glambert40291",35,TRUE,FALSE,NA,NA
"1166","https://t.co/e4v75FVTEu

According to her logic, eating is sin.",FALSE,0,NA,2018-03-07 23:38:10,FALSE,NA,"971530478560915457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rolandixor",0,FALSE,FALSE,NA,NA
"1167","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-07 23:38:04,FALSE,NA,"971530450182139904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wakitaki4",162,TRUE,FALSE,NA,NA
"1168","@vivero_anthony @danielbkof @AWest_Virginian @GenoSmith3 proof is in bacteria and viruses....although not true Darw… https://t.co/zPcQLY2pb2",FALSE,0,"vivero_anthony",2018-03-07 23:37:54,TRUE,"971470956656058371","971530407937216513","3192601116","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fairdue",0,FALSE,FALSE,NA,NA
"1169","After having the flu all weekend and then straining my voice to do the podcast last night, I've completely lost my… https://t.co/zneKbIcSih",FALSE,2,NA,2018-03-07 23:37:48,TRUE,NA,"971530384616906752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SherFlo1583",0,FALSE,FALSE,NA,NA
"1170","i have the flu and i have to present for my gov docs class tonight. i'm about to have the jordan morris flu game of… https://t.co/GzpCuH1F9E",FALSE,5,NA,2018-03-07 23:37:22,TRUE,NA,"971530273975390208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kv_tucker",0,FALSE,FALSE,NA,NA
"1171","@KatTimpf Seriously Kat, if it's the flu go to the DR.  It's brutal.  I had it.  High fever and all.  Meds helped.....I think",FALSE,0,"KatTimpf",2018-03-07 23:36:54,FALSE,"971524830800629760","971530159257014278","170861207","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johnthegreek23",0,FALSE,FALSE,NA,NA
"1172","RT @CDCFlu: Question: When will flu season end? Answer:  influenza-like-illness has peaked and is declining, but some activity will likely…",FALSE,0,NA,2018-03-07 23:36:42,FALSE,NA,"971530106492608523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bob_Grip",32,TRUE,FALSE,NA,NA
"1173","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-07 23:35:58,FALSE,NA,"971529925231562759",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadekshoLaw",162,TRUE,FALSE,NA,NA
"1174","Made it home in one piece, had a good appt, and got my flu shot! Oh, and I totally geeked out talking flowers and g… https://t.co/vJQJAUqIKj",FALSE,4,NA,2018-03-07 23:35:48,TRUE,NA,"971529883213090816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZiaJD",0,FALSE,FALSE,NA,NA
"1175","RT @WebMD: Want to give your immune system a boost? Garlic, sweet potato, and broccoli are all promising picks. https://t.co/ACFuIiz9e1 htt…",FALSE,0,NA,2018-03-07 23:35:20,FALSE,NA,"971529764069617665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shalisa_Renee",251,TRUE,FALSE,NA,NA
"1176","@cplinkc4u If that's what having the flu looks like . . . hotttt!!!<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>",FALSE,0,"cplinkc4u",2018-03-07 23:35:17,FALSE,"971375507177721856","971529751407063040","3485648893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CentralCTCouple",0,FALSE,FALSE,NA,NA
"1177","Poor Rob has been battling the stomach flu for the past couple of days, <ed><U+00A0><U+00BE><ed><U+00B4><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+0094> and nurse #BellaFaso… https://t.co/PFH5zyaBni",FALSE,0,NA,2018-03-07 23:35:10,FALSE,NA,"971529722940313600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tweeterellaa",0,FALSE,FALSE,"-79.7667","43.6833"
"1178","RT @mog7546: #Trump's #DOJ goes after #Wisconsin county for pushing nurse assistant to GET FLU SHOT against her 'sincerely held Christian b…",FALSE,0,NA,2018-03-07 23:33:49,FALSE,NA,"971529383843332099",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusanKHeflin",7,TRUE,FALSE,NA,NA
"1179","Sounds like a flu is coming https://t.co/1eVugXonqT",FALSE,0,NA,2018-03-07 23:33:47,FALSE,NA,"971529375656153088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CryptoGlamDoll",0,FALSE,FALSE,NA,NA
"1180","I liked a @YouTube video https://t.co/AlBDLiqRFB SML Movie: Bowser Junior's Flu Shot!",FALSE,0,NA,2018-03-07 23:33:45,FALSE,NA,"971529366944604160",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","nice2000tyler",0,FALSE,FALSE,NA,NA
"1181","@KatTimpf Honey do you have a cold or flu",FALSE,0,"KatTimpf",2018-03-07 23:33:27,FALSE,"971524830800629760","971529288502652928","170861207","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbcchrissi971",0,FALSE,FALSE,NA,NA
"1182","RT @KayaJones: I’m getting to lay in bed and watch movies <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> flu season sucks! #CrimsonTide back to work tomorrow no matter what so I’m enjo…",FALSE,0,NA,2018-03-07 23:33:24,FALSE,NA,"971529275374522369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tobeme56",39,TRUE,FALSE,NA,NA
